Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF31,OUT027,219.5888296
FDA37,OUT013,191.157838
FDO51,OUT046,75.4444612
FDF34,OUT013,216.8870132
FDD57,OUT018,904.2469488
FDO37,OUT046,73.730692
FDR49,OUT049,128.918854
FDS39,OUT049,76.2594004
FDI48,OUT027,203.841328
DRM35,OUT049,78.0131176
FDV57,OUT035,634.2557276
FDZ55,OUT013,218.68201
FDI28,OUT035,683.4397052
FDS21,OUT045,70.2592108
FDT34,OUT013,227.1150328
DRI25,OUT035,699.7411524
FDT47,OUT010,72.9330636
DRH39,OUT045,129.0972884
NCD54,OUT045,72.1554092
FDU16,OUT027,194.9888512
NCW29,OUT045,76.7973668
FDV25,OUT027,209.4846488
FDM56,OUT035,578.9956592
FDZ04,OUT027,198.6773832
FDG59,OUT019,134.2439224
FDI56,OUT045,138.8232948
FDS33,OUT035,554.8217928
FDC23,OUT049,102.4919204
FDT11,OUT049,74.4537508
FDG17,OUT045,74.862552
FDZ44,OUT045,94.44373
FDJ52,OUT013,186.870086
DRI23,OUT046,124.4153828
DRE15,OUT010,73.597532
NCF07,OUT013,206.3753628
NCR29,OUT049,80.242216
FDE44,OUT019,136.8778272
FDT23,OUT035,661.6201076
NCG06,OUT017,216.5953928
NCU41,OUT010,132.2185588
FDH46,OUT017,229.8714448
FDV31,OUT013,220.6208196
NCT41,OUT027,218.4782752
FDE22,OUT027,234.7024896
FDC26,OUT045,132.3890036
DRF51,OUT017,243.3991692
NCY53,OUT019,129.078646
FDY21,OUT017,277.5547092
FDL27,OUT013,190.172454
FDZ34,OUT049,142.1895796
NCF43,OUT010,132.8084576
FDC21,OUT035,656.1712004
FDL26,OUT013,200.5868976
FDT25,OUT010,131.8736744
NCR30,OUT046,75.0582972
DRL23,OUT019,77.1635568
NCR05,OUT049,80.242216
NCE19,OUT018,976.6873204
FDY07,OUT035,667.6948668
FDB10,OUT017,237.62402
FDP57,OUT013,227.1150328
FDU48,OUT019,128.5806276
FDH48,OUT035,680.7578628
FDO33,OUT035,554.5088668
NCU29,OUT045,76.7973668
FDW35,OUT046,75.208768
FDH05,OUT010,123.4486412
FDP26,OUT049,74.989054
DRG27,OUT035,607.9579592
FDQ33,OUT046,122.8321104
FDH20,OUT010,92.120088
FDV14,OUT046,74.63618
DRD01,OUT046,73.198052
NCI17,OUT049,80.242216
FDF39,OUT010,72.0102648
FDX37,OUT046,78.7055496
NCX17,OUT035,605.9166164
FDN03,OUT013,183.5317648
NCS41,OUT010,132.2185588
FDH34,OUT045,71.8158512
NCX53,OUT018,1318.872567
FDY31,OUT046,93.6807232
FDD20,OUT017,224.7461164
FDE51,OUT045,119.1302624
FDV27,OUT046,75.4444612
FDF16,OUT035,615.8197256
FDZ02,OUT049,73.6854176
NCK05,OUT045,124.7855676
FDM12,OUT027,173.8949756
NCA05,OUT018,1318.872567
FDX33,OUT045,118.4817732
FDM25,OUT049,73.1328036
FDE41,OUT018,998.1247488
FDW14,OUT045,70.5748
NCD30,OUT046,75.0582972
FDB23,OUT010,101.1256988
FDF45,OUT046,91.9176848
FDW20,OUT017,224.7461164
FDF47,OUT045,139.545022
NCR05,OUT019,129.078646
DRB01,OUT046,124.5831644
FDE36,OUT013,187.6077924
FDU56,OUT049,95.1188512
FDB23,OUT049,101.5664584
FDN48,OUT049,74.456414
FDS43,OUT013,218.68201
NCN05,OUT013,209.6790624
NCL53,OUT049,80.242216
FDL56,OUT046,132.7192404
FDH17,OUT018,998.1247488
FDP37,OUT046,124.3940772
FDG09,OUT019,132.4422676
FDA55,OUT045,91.7592244
FDX31,OUT049,92.799204
FDJ41,OUT045,76.493762
DRC24,OUT045,70.3524228
FDQ21,OUT035,645.1602
NCT54,OUT045,132.4928684
FDH08,OUT049,95.1188512
FDY38,OUT018,1067.694191
DRM11,OUT010,131.2038796
FDG32,OUT049,136.8778272
NCH18,OUT046,75.0582972
FDI20,OUT035,667.6948668
FDA33,OUT018,940.928534
FDN45,OUT013,239.7386008
FDT45,OUT010,130.1812108
FDR32,OUT035,604.826036
FDA48,OUT017,244.002384
FDN23,OUT017,258.2012348
NCR18,OUT035,699.4934748
FDD45,OUT046,132.7192404
FDI22,OUT018,984.8353808
FDT09,OUT013,216.8870132
DRC24,OUT027,205.6309984
FDT39,OUT046,75.4444612
FDX28,OUT045,132.6553236
FDA50,OUT018,1067.466487
FDT33,OUT027,225.193534
FDQ60,OUT049,123.192974
NCM19,OUT018,985.7808168
FDF40,OUT046,73.7986036
NCI30,OUT035,699.4934748
FDK34,OUT049,74.8452412
FDA38,OUT027,208.0238836
FDT02,OUT045,72.0701868
FDC11,OUT017,250.0838012
FDD08,OUT046,93.6807232
NCS29,OUT046,78.8333832
DRI03,OUT010,73.597532
FDK48,OUT035,680.7578628
FDM52,OUT049,77.9878172
FDP49,OUT035,578.500304
DRA24,OUT046,73.198052
NCJ43,OUT049,75.648196
FDE11,OUT045,130.6992032
FDP01,OUT049,73.1328036
FDQ59,OUT018,1023.889877
FDA43,OUT019,136.8778272
FDL14,OUT017,200.6934256
FDV50,OUT010,73.597532
FDT01,OUT027,219.9483616
NCC42,OUT035,685.2000804
FDO28,OUT046,75.8399464
FDD32,OUT019,96.8619156
FDV45,OUT035,645.1602
NCW17,OUT019,80.242216
NCJ17,OUT027,216.4609012
NCF18,OUT049,129.63126
FDP01,OUT045,70.0301756
FDH24,OUT045,71.5455364
FDI38,OUT027,205.83207
FDX03,OUT035,681.6074236
FDY28,OUT046,117.8452684
FDN34,OUT018,941.3852728
FDJ02,OUT045,74.5642736
FDW40,OUT019,124.7829044
FDX03,OUT017,196.331104
FDE17,OUT027,194.9888512
FDT58,OUT046,122.8321104
FDI38,OUT013,191.157838
FDW22,OUT035,636.7125296
FDS15,OUT027,214.0520368
NCX06,OUT013,206.3753628
DRK47,OUT035,700.8623596
FDC23,OUT027,221.5129916
FDM56,OUT010,138.8179684
FDP21,OUT046,73.0369284
FDP58,OUT046,122.8321104
FDA27,OUT019,73.6854176
FDK41,OUT019,129.8030364
NCH42,OUT046,75.0582972
FDG29,OUT045,76.493762
FDW15,OUT018,1021.955062
FDD28,OUT018,973.9615352
FDQ37,OUT049,128.4408096
FDC23,OUT035,670.8787224
FDV13,OUT035,669.182264
FDK33,OUT046,73.8651836
FDO33,OUT013,239.7386008
FDN21,OUT017,272.6078152
NCW06,OUT027,219.5888296
FDI38,OUT035,669.182264
FDC21,OUT027,220.8977924
NCS05,OUT046,80.5032096
NCN53,OUT049,80.242216
FDV40,OUT010,78.4032764
FDG60,OUT017,206.724242
NCY30,OUT027,219.5888296
FDM40,OUT045,132.6553236
NCO30,OUT046,75.0582972
FDK10,OUT046,73.0369284
FDM36,OUT045,70.0301756
FDN10,OUT013,227.1150328
FDM46,OUT018,984.8353808
FDX50,OUT049,94.117488
FDP33,OUT045,130.1625684
FDO12,OUT045,71.5455364
FDC28,OUT013,186.870086
FDO31,OUT045,91.7592244
FDX45,OUT035,554.5088668
FDV21,OUT049,127.3369132
FDH04,OUT049,76.7574188
NCG54,OUT013,197.0115516
FDO13,OUT046,73.730692
FDA09,OUT027,247.5684088
FDC38,OUT017,241.8025808
NCO42,OUT046,75.0582972
FDL45,OUT049,74.8452412
NCK31,OUT013,195.7931376
FDM39,OUT017,211.0958848
FDC22,OUT010,119.1089568
FDF46,OUT046,122.8321104
FDQ37,OUT045,131.4315832
FDH41,OUT010,133.6433708
FDQ04,OUT046,124.9253856
NCQ02,OUT027,219.5888296
FDJ57,OUT027,208.7988748
NCE07,OUT049,75.648196
FDE56,OUT013,232.4068112
FDI20,OUT049,95.1188512
FDK36,OUT018,987.8887396
FDP08,OUT027,231.2776144
FDF44,OUT017,217.1986076
NCU53,OUT017,222.5915876
FDF47,OUT035,597.4130188
FDS55,OUT010,138.8179684
FDZ52,OUT010,133.6433708
FDL04,OUT018,1033.08058
NCM26,OUT035,689.0257672
FDX43,OUT049,95.1188512
FDP52,OUT049,79.3926552
DRK49,OUT045,70.3524228
FDE38,OUT013,198.321846
DRF13,OUT035,699.7411524
FDK41,OUT010,133.6433708
FDJ04,OUT027,201.1475012
FDZ44,OUT018,904.2469488
FDS11,OUT013,195.0634208
FDA55,OUT049,92.799204
NCW53,OUT046,80.5032096
FDB49,OUT027,203.841328
FDD23,OUT017,218.635404
NCV42,OUT045,72.1554092
NCZ29,OUT018,1300.235494
FDQ26,OUT013,177.622124
FDV08,OUT017,224.7461164
FDC53,OUT049,77.9878172
FDV58,OUT010,130.1812108
NCP02,OUT019,120.9172696
DRI37,OUT045,131.2717912
FDQ12,OUT049,74.456414
FDE33,OUT046,91.9176848
FDX27,OUT045,119.1302624
FDM22,OUT017,229.8714448
NCH30,OUT019,129.63126
FDC04,OUT017,211.0958848
FDO38,OUT046,80.1769676
FDV52,OUT027,215.1186484
FDB32,OUT013,218.68201
FDV43,OUT018,1036.252452
FDI24,OUT018,1064.482372
FDR40,OUT017,190.0499468
FDW02,OUT049,73.6854176
FDE44,OUT049,136.8778272
FDL38,OUT046,76.7427712
NCT54,OUT010,72.7200076
DRJ39,OUT010,73.597532
FDW55,OUT049,92.799204
DRF13,OUT019,73.7266972
NCW17,OUT049,80.242216
FDP13,OUT035,603.6196064
FDS08,OUT018,904.2469488
NCP17,OUT035,685.2000804
NCO53,OUT035,605.9166164
FDH19,OUT045,72.991654
FDJ04,OUT017,228.2016184
FDG10,OUT049,73.47103
FDA40,OUT010,123.4486412
FDI53,OUT045,121.8826796
FDU09,OUT010,119.1089568
FDK60,OUT045,121.0850512
FDR43,OUT017,255.20114
FDW22,OUT017,229.8714448
DRP47,OUT010,131.2038796
DRG48,OUT010,72.6947072
FDA14,OUT035,671.4806056
FDU49,OUT013,191.157838
FDK28,OUT045,76.493762
FDT19,OUT046,126.4260988
NCQ42,OUT045,72.1554092
FDD03,OUT045,120.4738468
NCM53,OUT013,209.6790624
NCX53,OUT045,76.7973668
FDV14,OUT027,208.0238836
NCZ54,OUT017,230.6690732
FDB39,OUT013,199.4856644
DRC24,OUT046,73.27129
FDY36,OUT013,195.4136316
FDN01,OUT035,680.7578628
DRH25,OUT046,73.27129
FDV08,OUT046,93.6807232
NCP53,OUT049,80.242216
FDU52,OUT010,78.4032764
NCI42,OUT045,72.1554092
FDZ14,OUT035,661.3271556
FDF11,OUT046,99.7155344
FDQ13,OUT018,1009.002589
FDO32,OUT010,138.8179684
DRJ37,OUT018,1024.073638
FDY43,OUT046,132.7192404
NCT41,OUT017,222.5915876
NCV17,OUT045,76.7973668
FDM04,OUT027,194.9888512
DRB48,OUT018,1028.15366
FDM24,OUT013,218.34911
FDT37,OUT049,80.3913552
NCO05,OUT010,123.332792
FDL13,OUT046,72.8771364
FDL15,OUT017,201.9224924
FDB11,OUT018,986.4998808
FDL14,OUT019,77.9665116
FDY10,OUT019,127.3369132
FDJ40,OUT049,76.7574188
NCW18,OUT046,75.0582972
NCY06,OUT013,206.3753628
DRE13,OUT018,1024.073638
FDA26,OUT045,105.9900336
NCE19,OUT010,132.8084576
FDE33,OUT035,656.1712004
DRL59,OUT027,208.0611684
FDY07,OUT046,93.6807232
FDF57,OUT018,917.6681452
FDM58,OUT035,554.8217928
FDP26,OUT027,208.0238836
FDY32,OUT046,132.7192404
FDD51,OUT010,73.597532
FDU22,OUT018,984.8353808
FDZ49,OUT018,1075.673138
NCI42,OUT017,216.5953928
FDT04,OUT027,201.1475012
NCU41,OUT045,76.7973668
FDS56,OUT045,91.7592244
NCN42,OUT017,216.5953928
FDK34,OUT046,73.8651836
FDB03,OUT017,255.9508308
DRJ25,OUT035,632.5126632
FDT25,OUT027,209.4846488
FDN20,OUT013,218.68201
FDP09,OUT013,227.1150328
FDM20,OUT019,95.8525628
NCG55,OUT046,75.0582972
NCP14,OUT045,132.4928684
NCH06,OUT046,121.1995688
FDV52,OUT013,216.5168284
NCL07,OUT035,689.0257672
DRJ11,OUT027,206.151654
DRO59,OUT013,196.8783916
FDW15,OUT010,121.5910592
NCQ30,OUT035,699.4934748
NCN54,OUT019,75.648196
FDY01,OUT027,219.9483616
FDX39,OUT035,681.6074236
FDH53,OUT027,194.9888512
FDA57,OUT035,645.1602
NCC07,OUT010,72.7200076
FDU28,OUT013,216.5168284
FDK36,OUT010,73.2459896
FDR36,OUT018,1061.800529
NCQ17,OUT035,605.9166164
FDS28,OUT019,124.7829044
FDE08,OUT045,94.44373
FDU22,OUT046,122.8321104
FDG41,OUT045,121.0211344
FDO31,OUT010,92.120088
FDM21,OUT019,127.3369132
FDU40,OUT017,198.4896276
FDV36,OUT018,987.8887396
FDT10,OUT027,225.193534
FDX38,OUT045,70.5748
NCU30,OUT027,219.5888296
NCV06,OUT049,75.648196
FDT16,OUT035,671.59246
NCP41,OUT027,218.4782752
FDZ56,OUT017,224.7461164
FDC22,OUT035,554.8217928
FDU10,OUT035,636.7125296
FDS46,OUT045,70.2592108
FDO08,OUT049,92.799204
NCV42,OUT018,873.4843256
FDP33,OUT035,554.5088668
FDJ12,OUT046,72.8771364
FDH04,OUT045,74.862552
NCU54,OUT013,202.7547424
FDO36,OUT010,131.4448992
FDT37,OUT027,209.4846488
FDD14,OUT010,131.8736744
FDA16,OUT013,186.870086
NCS42,OUT019,129.63126
FDP10,OUT019,127.3369132
FDQ28,OUT049,76.7574188
FDK57,OUT010,73.5389416
FDK02,OUT013,210.1411276
FDW47,OUT018,1007.16365
NCC42,OUT018,1318.872567
FDQ37,OUT018,1064.482372
FDL40,OUT046,76.3219856
DRE13,OUT010,72.6947072
FDQ34,OUT027,240.4283696
NCB54,OUT046,80.5032096
FDS48,OUT049,74.456414
FDO15,OUT045,72.17272
NCT30,OUT013,197.289856
FDU49,OUT027,205.83207
FDE21,OUT046,93.6807232
FDS49,OUT019,128.918854
FDT38,OUT027,208.0238836
FDZ01,OUT045,74.5642736
FDC41,OUT035,615.8197256
DRG13,OUT010,72.6947072
NCZ42,OUT018,873.4843256
NCM07,OUT045,71.9250424
NCV17,OUT018,1318.872567
DRK39,OUT035,671.4806056
FDS37,OUT018,1009.002589
FDV12,OUT019,123.192974
NCG19,OUT018,976.6873204
FDS51,OUT013,190.172454
NCO14,OUT046,75.0582972
FDC38,OUT046,124.7735832
FDN15,OUT046,75.8186408
NCH42,OUT013,206.3753628
FDQ22,OUT046,73.8651836
FDC05,OUT013,216.5168284
FDZ31,OUT013,232.4068112
DRJ23,OUT049,77.1635568
FDC52,OUT035,661.3271556
DRD12,OUT010,131.0747144
FDV55,OUT017,224.7461164
FDD32,OUT046,91.9176848
FDR01,OUT049,77.9665116
FDY08,OUT019,132.4422676
FDQ45,OUT045,70.2592108
DRN11,OUT027,206.151654
NCS05,OUT018,1318.872567
FDY32,OUT035,604.4744936
NCD31,OUT045,72.1554092
NCE06,OUT049,129.63126
NCP14,OUT046,125.1783896
NCF18,OUT019,129.63126
FDF14,OUT018,1009.002589
FDB22,OUT017,277.5547092
NCH54,OUT049,78.617664
FDU27,OUT035,610.918106
FDS58,OUT027,225.193534
NCU29,OUT035,685.2000804
FDJ57,OUT013,192.0207148
FDL56,OUT049,136.8778272
FDH60,OUT035,602.9764436
FDN24,OUT018,1064.482372
FDD02,OUT017,208.0904636
FDP15,OUT017,242.0196316
FDB28,OUT027,206.2169024
DRC49,OUT045,70.3524228
NCG30,OUT018,976.6873204
FDJ14,OUT049,77.9665116
FDL52,OUT045,74.862552
NCG19,OUT027,201.630872
NCN41,OUT035,685.2000804
FDW22,OUT013,216.8870132
FDI02,OUT013,224.0456948
FDV51,OUT045,72.991654
FDV48,OUT046,72.8771364
NCL17,OUT019,129.078646
FDP46,OUT045,71.8158512
FDU10,OUT045,70.2592108
FDT37,OUT010,78.9252636
FDI27,OUT035,661.3271556
FDN51,OUT046,75.4444612
FDW07,OUT035,604.826036
FDN45,OUT049,127.3369132
DRN37,OUT027,205.6309984
DRF48,OUT049,73.7266972
FDP38,OUT019,80.3913552
NCX18,OUT027,219.5888296
FDK45,OUT018,1012.776344
FDZ37,OUT049,77.9665116
FDS50,OUT018,988.7449584
NCR54,OUT018,976.6873204
NCS17,OUT035,605.9166164
FDV31,OUT046,132.7192404
DRE27,OUT017,243.3991692
FDN60,OUT013,211.6231984
FDK26,OUT013,191.157838
FDX37,OUT018,1009.002589
FDW31,OUT046,91.9176848
FDX26,OUT018,1067.466487
DRL49,OUT019,127.7443828
FDU49,OUT017,200.6934256
FDY58,OUT046,73.8651836
FDN03,OUT045,72.17272
NCV06,OUT010,72.7200076
FDH53,OUT045,74.862552
FDG31,OUT018,1012.250362
NCC06,OUT045,72.1554092
FDS13,OUT049,128.918854
FDP16,OUT035,683.4397052
FDA35,OUT013,187.6077924
DRP47,OUT018,1063.632811
FDY28,OUT010,76.6362432
FDY20,OUT035,604.826036
NCH30,OUT017,180.6821408
NCR29,OUT019,129.078646
NCP05,OUT013,209.6790624
NCF30,OUT019,129.63126
FDA08,OUT035,656.1712004
FDN51,OUT027,201.4670852
FDH12,OUT046,124.5338952
FDY39,OUT017,196.331104
NCO53,OUT045,131.6113492
FDB40,OUT046,73.7986036
FDH02,OUT049,77.9665116
FDY11,OUT027,203.841328
FDQ09,OUT019,127.3369132
FDP16,OUT013,186.870086
NCF55,OUT018,873.4843256
FDY09,OUT027,234.7024896
FDY39,OUT045,72.17272
NCU53,OUT049,80.242216
NCT41,OUT049,80.242216
FDJ45,OUT046,93.0082652
FDR28,OUT013,179.3944836
FDN08,OUT013,232.4068112
FDJ07,OUT049,76.2594004
FDZ09,OUT027,240.4283696
FDQ14,OUT017,211.0958848
FDY12,OUT027,221.2573244
FDK57,OUT046,115.9197748
FDD20,OUT049,95.1188512
FDS36,OUT018,996.988894
FDI40,OUT049,124.7829044
FDJ40,OUT045,74.862552
FDE08,OUT013,218.68201
DRK01,OUT013,193.8103852
FDC58,OUT049,74.8452412
FDE50,OUT046,76.7427712
FDX48,OUT035,669.2341964
DRM35,OUT018,983.5610396
FDG41,OUT013,216.1892548
FDB52,OUT046,74.63618
FDV19,OUT045,91.7592244
DRG48,OUT017,208.0478524
FDI26,OUT013,198.321846
FDU11,OUT019,124.9626704
FDF59,OUT019,137.5569432
FDR07,OUT049,130.370298
NCE06,OUT017,230.6690732
FDE10,OUT046,113.7958728
NCO55,OUT046,124.0638404
FDZ13,OUT013,191.157838
FDT50,OUT017,255.9508308
FDH12,OUT010,131.4448992
FDD21,OUT045,91.7592244
NCM05,OUT013,209.6790624
FDK04,OUT013,186.870086
FDN33,OUT017,283.8358664
NCM18,OUT010,132.8084576
DRC25,OUT049,73.7266972
FDT47,OUT017,205.7481792
FDD45,OUT027,217.9775936
NCD07,OUT018,873.4843256
NCY54,OUT010,132.8084576
FDL12,OUT049,123.192974
FDL02,OUT017,256.9082512
FDC60,OUT035,602.9764436
FDR37,OUT017,154.2086012
FDY16,OUT017,190.0499468
FDU26,OUT045,70.5748
FDN24,OUT013,211.6231984
FDH44,OUT013,210.7177104
FDE23,OUT010,130.716514
FDW60,OUT017,199.8944656
FDQ55,OUT049,92.799204
FDV32,OUT027,217.9775936
FDV03,OUT010,131.1013464
FDY14,OUT010,129.245096
NCL55,OUT027,206.178286
DRF25,OUT017,208.0478524
FDX03,OUT046,75.4444612
FDF40,OUT045,70.5748
FDX24,OUT010,73.2459896
FDA25,OUT049,80.4073344
FDH21,OUT018,1012.776344
FDB47,OUT010,130.1812108
FDT34,OUT019,127.3369132
FDS39,OUT010,74.909158
NCU05,OUT046,80.5032096
FDE02,OUT049,128.918854
FDL25,OUT035,602.9764436
FDC50,OUT049,128.918854
FDZ32,OUT049,92.799204
FDV14,OUT045,72.0701868
FDR07,OUT045,131.768478
FDB26,OUT049,77.9665116
NCR50,OUT045,72.1554092
FDP01,OUT018,996.988894
FDH57,OUT045,94.44373
FDM60,OUT027,203.841328
FDA45,OUT017,237.62402
FDU55,OUT017,224.7461164
FDH40,OUT035,615.5627268
FDG40,OUT019,73.6734332
FDT12,OUT049,73.1328036
DRL59,OUT045,73.8731732
FDT47,OUT018,1023.889877
FDI60,OUT017,199.8944656
DRF51,OUT027,206.2169024
NCK31,OUT049,74.83592
FDB08,OUT045,94.44373
FDM44,OUT035,667.6948668
FDD46,OUT018,984.8353808
FDR27,OUT019,123.5778064
FDV56,OUT010,92.120088
FDM02,OUT049,102.639728
FDU45,OUT018,941.3852728
FDZ10,OUT017,237.62402
NCK31,OUT010,73.6254956
FDR27,OUT035,610.918106
FDF33,OUT013,199.9650404
FDJ36,OUT046,116.7094136
FDP33,OUT049,127.3369132
FDG17,OUT046,75.8905472
FDG47,OUT027,190.611882
NCW29,OUT046,80.5032096
DRH59,OUT017,209.4553536
FDR32,OUT017,266.4185384
FDP48,OUT035,669.2341964
FDG17,OUT035,671.59246
DRJ59,OUT017,209.4553536
FDY48,OUT027,206.025152
FDB02,OUT046,76.7427712
FDN10,OUT019,127.2756596
NCD55,OUT035,699.4934748
FDX34,OUT013,226.1030168
FDZ38,OUT045,72.0701868
DRF37,OUT049,127.7443828
DRL47,OUT019,77.8986
FDL27,OUT035,691.1257004
NCP53,OUT035,685.2000804
FDT03,OUT019,76.2594004
FDJ28,OUT035,683.4397052
FDF40,OUT018,997.5694716
FDA32,OUT035,667.6948668
NCP02,OUT017,216.5953928
FDZ31,OUT045,130.3077128
NCQ29,OUT013,219.2466084
FDP57,OUT010,130.1812108
FDL32,OUT027,231.2776144
DRB01,OUT035,699.7411524
FDJ40,OUT046,75.8905472
FDO24,OUT018,1064.482372
FDO11,OUT018,1023.889877
FDA56,OUT035,667.6948668
FDF02,OUT045,132.3890036
FDA10,OUT013,239.7386008
NCI55,OUT017,216.5953928
FDZ40,OUT010,71.7359552
FDV08,OUT049,95.1188512
FDN48,OUT013,195.4136316
FDU57,OUT017,283.8358664
DRF49,OUT013,184.4545636
FDS02,OUT035,606.8620524
FDS43,OUT046,93.6807232
FDT16,OUT013,179.3944836
FDX19,OUT027,217.9775936
FDK15,OUT046,124.7216508
DRA12,OUT049,73.7266972
FDY35,OUT017,205.7481792
NCU42,OUT013,206.3753628
FDD26,OUT013,182.7847372
FDR11,OUT018,1075.382849
NCP53,OUT045,76.7973668
FDP34,OUT045,130.1625684
NCV41,OUT019,80.242216
FDN20,OUT018,904.2469488
FDZ16,OUT018,998.1247488
FDZ28,OUT049,76.7574188
NCL55,OUT013,195.7931376
NCJ17,OUT046,125.8375316
FDT37,OUT046,78.7055496
FDV51,OUT049,76.2594004
FDZ28,OUT035,671.59246
FDN27,OUT013,190.172454
FDS14,OUT019,126.5006684
FDZ58,OUT045,71.8158512
FDD46,OUT046,122.8321104
FDJ03,OUT035,557.9417316
FDU03,OUT010,121.5910592
FDA33,OUT027,234.7024896
NCW53,OUT035,685.2000804
NCC55,OUT017,216.5953928
FDP52,OUT019,124.7829044
FDE39,OUT049,74.989054
FDB44,OUT035,667.6948668
FDG59,OUT013,209.6644148
FDI05,OUT013,216.5168284
FDF59,OUT045,104.2869172
FDM39,OUT019,126.5006684
FDB14,OUT013,224.0456948
NCS05,OUT019,80.242216
DRJ35,OUT045,73.8731732
FDO31,OUT019,92.799204
FDA31,OUT046,132.7192404
FDX40,OUT049,129.8030364
FDW56,OUT045,94.47702
FDH09,OUT018,1012.776344
FDA52,OUT019,124.7829044
FDF20,OUT019,95.1188512
FDE40,OUT046,114.9543648
NCU17,OUT046,125.8375316
NCP14,OUT035,585.6403432
FDN25,OUT027,201.9291504
FDU39,OUT049,76.2594004
NCM05,OUT017,222.5915876
FDU07,OUT017,224.7461164
FDF28,OUT049,76.7574188
FDR57,OUT049,73.47103
FDJ33,OUT013,248.3553844
DRH23,OUT035,631.7070452
FDQ52,OUT046,124.9253856
DRK13,OUT035,632.5126632
FDP09,OUT046,73.8651836
FDR08,OUT027,223.8526128
FDV50,OUT045,129.0972884
FDT13,OUT049,80.3913552
FDJ27,OUT027,219.6287776
FDH21,OUT046,81.4286716
FDW14,OUT027,205.2648084
FDL52,OUT049,76.7574188
FDW28,OUT017,228.2016184
FDL40,OUT049,77.9878172
FDE24,OUT046,124.5338952
FDX35,OUT049,110.2604748
FDP46,OUT017,262.3411792
FDX56,OUT045,114.6054856
FDQ45,OUT049,73.47103
FDK50,OUT027,209.4846488
FDY26,OUT045,70.5748
FDQ09,OUT017,237.62402
FDN39,OUT049,75.4125028
FDP13,OUT017,256.9082512
FDR51,OUT013,183.5317648
FDZ49,OUT010,123.426004
FDL28,OUT018,998.1247488
FDZ10,OUT035,645.1602
FDK38,OUT013,198.321846
DRL49,OUT027,205.6309984
FDR15,OUT013,183.5317648
FDQ24,OUT035,604.0377288
FDD56,OUT013,232.4068112
NCR42,OUT046,75.0582972
FDH52,OUT045,74.862552
FDH57,OUT019,95.1188512
FDR15,OUT010,74.0476128
FDJ34,OUT035,554.8217928
FDW37,OUT035,604.6223012
FDQ23,OUT018,1007.16365
FDP34,OUT013,239.7386008
FDE04,OUT027,194.9888512
FDC48,OUT045,71.5455364
FDA47,OUT019,123.192974
FDI35,OUT018,986.4998808
NCV05,OUT013,209.6790624
FDR28,OUT045,74.862552
FDH31,OUT017,196.331104
FDP59,OUT019,118.266054
FDS19,OUT018,917.6681452
FDM60,OUT045,70.0301756
FDJ44,OUT018,1034.767718
DRH51,OUT017,243.3991692
DRC25,OUT017,208.0478524
DRE25,OUT013,198.7439632
NCX05,OUT049,129.078646
FDR11,OUT017,253.6644736
DRP47,OUT045,131.6060228
DRC49,OUT019,127.7443828
FDQ47,OUT027,224.154886
FDL20,OUT013,220.6208196
FDM34,OUT035,645.1602
NCN55,OUT013,195.7931376
FDD41,OUT035,615.5627268
FDE52,OUT049,73.6854176
NCT18,OUT019,129.63126
FDJ32,OUT018,904.2469488
FDE16,OUT046,76.3219856
FDZ09,OUT045,130.1625684
DRZ11,OUT046,116.628186
FDK41,OUT049,129.8030364
FDE56,OUT049,132.4422676
FDH34,OUT013,227.1150328
DRI49,OUT013,209.7509688
DRI59,OUT046,76.2567372
DRC36,OUT049,73.1221508
FDS15,OUT019,123.5778064
FDI07,OUT018,1021.955062
FDZ15,OUT018,988.7449584
NCX41,OUT027,218.4782752
NCO29,OUT019,80.242216
FDF57,OUT013,210.7177104
FDI33,OUT035,645.1602
DRJ47,OUT049,77.1635568
FDB34,OUT046,73.8651836
FDY22,OUT027,247.5684088
DRL11,OUT017,209.4553536
FDY46,OUT035,645.1602
FDG17,OUT013,179.3944836
FDE52,OUT018,997.5694716
DRP47,OUT027,206.151654
FDO01,OUT010,71.6946756
FDL09,OUT046,113.7958728
FDR57,OUT013,216.8870132
DRD37,OUT035,699.7411524
FDQ36,OUT027,221.2573244
FDL33,OUT049,127.3369132
FDL48,OUT045,121.0850512
FDL28,OUT049,76.7574188
NCN29,OUT046,80.5032096
FDO13,OUT035,680.7578628
FDB38,OUT045,74.5642736
FDI36,OUT035,669.2341964
FDI58,OUT035,514.1920136
FDH22,OUT018,984.8353808
FDQ27,OUT013,183.5317648
FDT33,OUT046,73.0369284
FDC56,OUT045,138.8232948
FDF14,OUT046,78.7055496
FDQ39,OUT017,242.0196316
NCM43,OUT017,207.8201488
FDS46,OUT035,636.7125296
FDI22,OUT049,127.3369132
NCE43,OUT045,132.4928684
FDZ36,OUT010,121.6696236
FDR13,OUT019,77.9665116
FDP46,OUT018,984.8353808
FDW56,OUT019,136.8778272
FDB40,OUT017,206.524502
FDM28,OUT018,973.9615352
FDV49,OUT013,198.321846
NCS53,OUT018,1350.190468
FDO03,OUT049,75.4125028
FDT15,OUT035,681.6074236
FDD33,OUT049,136.8778272
FDX13,OUT017,208.0904636
FDH60,OUT013,219.5582028
DRH51,OUT046,122.1836212
NCL07,OUT049,74.83592
FDW51,OUT045,121.1649472
FDF21,OUT019,132.4422676
